"doc_index","content_type","style_name","text","level","num_id"
550,"paragraph",NA,"09:59-10:02",NA,NA
551,"paragraph",NA,"And so that impacts on the staff who we employ",NA,NA
552,"paragraph",NA,"",NA,NA
553,"paragraph",NA,"",NA,NA
554,"paragraph",NA,"10:02-10:09",NA,NA
555,"paragraph",NA,"through things like karakia, waiata being very much a part of the work that we do",NA,NA
556,"paragraph",NA,"",NA,NA
557,"paragraph",NA,"",NA,NA
558,"paragraph",NA,"10:09-10:15",NA,NA
559,"paragraph",NA,"and for a lot of Māori actually helping to re-engage with whānau, hapu and iwi",NA,NA
560,"paragraph",NA,"",NA,NA
561,"paragraph",NA,"",NA,NA
562,"paragraph",NA,"10:15-10:18",NA,NA
563,"paragraph",NA,"who they may have become disconnected with over time.",NA,NA
564,"paragraph",NA,"",NA,NA
565,"paragraph",NA,"",NA,NA
566,"paragraph",NA,"10:20-10:21",NA,NA
567,"paragraph",NA,"Thank you both.",NA,NA
568,"paragraph",NA,"",NA,NA
569,"paragraph",NA,"",NA,NA
570,"paragraph",NA,"10:21-10:21",NA,NA
571,"paragraph",NA,"Thank you, Duncan.",NA,NA
572,"paragraph",NA,"",NA,NA
573,"paragraph",NA,"",NA,NA
574,"paragraph",NA,"10:22-10:24",NA,NA
575,"paragraph",NA,"I appreciate your time with us this afternoon",NA,NA
576,"paragraph",NA,"",NA,NA
577,"paragraph",NA,"",NA,NA
578,"paragraph",NA,"10:25-10:26",NA,NA
579,"paragraph",NA,"and for providing your submission.",NA,NA
580,"paragraph",NA,"",NA,NA
581,"paragraph",NA,"",NA,NA
582,"paragraph",NA,"10:26-10:27",NA,NA
583,"paragraph",NA,"Thank you.",NA,NA
584,"paragraph",NA,"",NA,NA
585,"paragraph",NA,"",NA,NA
586,"paragraph",NA,"10:27-10:28",NA,NA
587,"paragraph",NA,"Kia ora.",NA,NA
588,"paragraph",NA,"",NA,NA
589,"paragraph",NA,"",NA,NA
590,"paragraph",NA,"10:29-10:30",NA,NA
591,"paragraph",NA,"We're going to move on to submission now",NA,NA
592,"paragraph",NA,"",NA,NA
593,"paragraph",NA,"",NA,NA
594,"paragraph",NA,"10:31-10:33",NA,NA
595,"paragraph",NA,"from Citizens Advice Bureau of New Zealand.",NA,NA
596,"paragraph",NA,"",NA,NA
597,"paragraph",NA,"",NA,NA
598,"paragraph",NA,"10:33-10:35",NA,NA
599,"paragraph",NA,"And with us in the room is Kerry Dalton.",NA,NA
600,"paragraph",NA,"",NA,NA
601,"paragraph",NA,"",NA,NA
602,"paragraph",NA,"10:35-10:36",NA,NA
603,"paragraph",NA,"Kerry, thank you for joining us.",NA,NA
604,"paragraph",NA,"",NA,NA
605,"paragraph",NA,"",NA,NA
606,"paragraph",NA,"10:37-10:38",NA,NA
607,"paragraph",NA,"We've got you for 10 minutes this afternoon,",NA,NA
608,"paragraph",NA,"",NA,NA
609,"paragraph",NA,"",NA,NA
610,"paragraph",NA,"10:39-10:40",NA,NA
611,"paragraph",NA,"so if you'd like to begin your presentation.",NA,NA
612,"paragraph",NA,"",NA,NA
613,"paragraph",NA,"",NA,NA
614,"paragraph",NA,"10:41-10:42",NA,NA
615,"paragraph",NA,"Tēnā koutou katoa.",NA,NA
616,"paragraph",NA,"",NA,NA
617,"paragraph",NA,"",NA,NA
618,"paragraph",NA,"10:43-10:47",NA,NA
619,"paragraph",NA,"Thank you very much for allowing us to be heard on our submission.",NA,NA
620,"paragraph",NA,"",NA,NA
621,"paragraph",NA,"",NA,NA
622,"paragraph",NA,"10:47-10:50",NA,NA
623,"paragraph",NA,"It's something that we feel very strongly about.",NA,NA
624,"paragraph",NA,"",NA,NA
625,"paragraph",NA,"",NA,NA
626,"paragraph",NA,"10:52-10:56",NA,NA
627,"paragraph",NA,"I'm just going to go through a brief overview of the submission",NA,NA
628,"paragraph",NA,"",NA,NA
629,"paragraph",NA,"",NA,NA
630,"paragraph",NA,"10:56-10:57",NA,NA
631,"paragraph",NA,"and then open up for questions.",NA,NA
632,"paragraph",NA,"",NA,NA
633,"paragraph",NA,"",NA,NA
634,"paragraph",NA,"10:59-11:03",NA,NA
635,"paragraph",NA,"So the CAB provides free, confidential and independent information",NA,NA
636,"paragraph",NA,"",NA,NA
637,"paragraph",NA,"",NA,NA
638,"paragraph",NA,"11:04-11:05",NA,NA
639,"paragraph",NA,"and advice to anyone.",NA,NA
640,"paragraph",NA,"",NA,NA
641,"paragraph",NA,"",NA,NA
642,"paragraph",NA,"11:06-11:08",NA,NA
643,"paragraph",NA,"The CAB helps people know what their rights are",NA,NA
644,"paragraph",NA,"",NA,NA
645,"paragraph",NA,"",NA,NA
646,"paragraph",NA,"11:09-11:11",NA,NA
647,"paragraph",NA,"and how to access the services they need.",NA,NA
648,"paragraph",NA,"",NA,NA
649,"paragraph",NA,"",NA,NA
650,"paragraph",NA,"11:11-11:17",NA,NA
651,"paragraph",NA,"And we use the insights from clients' experiences to show where policies and laws and their",NA,NA
652,"paragraph",NA,"",NA,NA
653,"paragraph",NA,"",NA,NA
654,"paragraph",NA,"11:18-11:20",NA,NA
655,"paragraph",NA,"implementation are having a negative impact on people.",NA,NA
656,"paragraph",NA,"",NA,NA
657,"paragraph",NA,"",NA,NA
658,"paragraph",NA,"11:21-11:27",NA,NA
659,"paragraph",NA,"The CAB works for positive social change and a just society, and we're a universal service",NA,NA
660,"paragraph",NA,"",NA,NA
661,"paragraph",NA,"",NA,NA
662,"paragraph",NA,"11:28-11:28",NA,NA
663,"paragraph",NA,"for everyone.",NA,NA
664,"paragraph",NA,"",NA,NA
665,"paragraph",NA,"",NA,NA
666,"paragraph",NA,"11:29-11:34",NA,NA
667,"paragraph",NA,"And as an organisation that supports people to know about and understand and access their",NA,NA
668,"paragraph",NA,"",NA,NA
669,"paragraph",NA,"",NA,NA
670,"paragraph",NA,"11:34-11:41",NA,NA
671,"paragraph",NA,"rights, we acknowledge Te Riti as the founding document of our nation and the rights it conferred",NA,NA
672,"paragraph",NA,"",NA,NA
673,"paragraph",NA,"",NA,NA
674,"paragraph",NA,"11:41-11:46",NA,NA
675,"paragraph",NA,"on Māori as Tangata Whenua, the Indigenous people of our land, and to Tangata Tiriti.",NA,NA
676,"paragraph",NA,"",NA,NA
677,"paragraph",NA,"",NA,NA
678,"paragraph",NA,"11:48-11:54",NA,NA
679,"paragraph",NA,"Our opposition to the Bill, and we strongly oppose it, is based on our commitment to an",NA,NA
680,"paragraph",NA,"",NA,NA
681,"paragraph",NA,"",NA,NA
682,"paragraph",NA,"11:54-12:03",NA,NA
683,"paragraph",NA,"honourable treaty relationship. As set out in our submission, the CAB in Aotearoa is always",NA,NA
684,"paragraph",NA,"",NA,NA
685,"paragraph",NA,"",NA,NA
686,"paragraph",NA,"12:03-12:08",NA,NA
687,"paragraph",NA,"recognised to Tiriti o Waitangi as the founding document of our nation, and this is reflected",NA,NA
688,"paragraph",NA,"",NA,NA
689,"paragraph",NA,"",NA,NA
690,"paragraph",NA,"12:08-12:12",NA,NA
691,"paragraph",NA,"in fundamental documents of our organisation.",NA,NA
692,"paragraph",NA,"",NA,NA
693,"paragraph",NA,"",NA,NA
694,"paragraph",NA,"12:13-12:15",NA,NA
695,"paragraph",NA,"We recognise Te Riti within the constitution",NA,NA
696,"paragraph",NA,"",NA,NA
697,"paragraph",NA,"",NA,NA
698,"paragraph",NA,"12:15-12:19",NA,NA
699,"paragraph",NA,"of our national organisation and in that of every CAB in Aotearoa.",NA,NA
700,"paragraph",NA,"",NA,NA
701,"paragraph",NA,"",NA,NA
702,"paragraph",NA,"12:20-12:23",NA,NA
703,"paragraph",NA,"There is acknowledgement and commitment to Te Riti",NA,NA
704,"paragraph",NA,"",NA,NA
705,"paragraph",NA,"",NA,NA
706,"paragraph",NA,"12:24-12:27",NA,NA
707,"paragraph",NA,"as part of the volunteer agreement that every CAB volunteer",NA,NA
708,"paragraph",NA,"",NA,NA
709,"paragraph",NA,"",NA,NA
710,"paragraph",NA,"12:27-12:29",NA,NA
711,"paragraph",NA,"must sign to be accepted as a volunteer.",NA,NA
712,"paragraph",NA,"",NA,NA
713,"paragraph",NA,"",NA,NA
714,"paragraph",NA,"12:30-12:34",NA,NA
715,"paragraph",NA,"It's part of our membership principles and we have a kaupapa,",NA,NA
716,"paragraph",NA,"",NA,NA
717,"paragraph",NA,"",NA,NA
718,"paragraph",NA,"12:34-12:40",NA,NA
719,"paragraph",NA,"Mauri Manaia, which seeks to honour our tohu, our manaia,",NA,NA
720,"paragraph",NA,"",NA,NA
721,"paragraph",NA,"",NA,NA
722,"paragraph",NA,"12:41-12:44",NA,NA
723,"paragraph",NA,"and give life to that through promoting te reo and tikanga",NA,NA
724,"paragraph",NA,"",NA,NA
725,"paragraph",NA,"",NA,NA
726,"paragraph",NA,"12:45-12:46",NA,NA
727,"paragraph",NA,"within the organisation.",NA,NA
728,"paragraph",NA,"",NA,NA
729,"paragraph",NA,"",NA,NA
730,"paragraph",NA,"12:48-12:51",NA,NA
731,"paragraph",NA,"The key point I want to make from our submission",NA,NA
732,"paragraph",NA,"",NA,NA
733,"paragraph",NA,"",NA,NA
734,"paragraph",NA,"12:52-12:55",NA,NA
735,"paragraph",NA,"is that we consider it to be unjust and wrong",NA,NA
736,"paragraph",NA,"",NA,NA
737,"paragraph",NA,"",NA,NA
738,"paragraph",NA,"12:56-12:59",NA,NA
739,"paragraph",NA,"that the bill was developed without the agreement of Māori",NA,NA
740,"paragraph",NA,"",NA,NA
741,"paragraph",NA,"",NA,NA
742,"paragraph",NA,"13:00-13:03",NA,NA
743,"paragraph",NA,"as signatories and partner to te tiriti.",NA,NA
744,"paragraph",NA,"",NA,NA
745,"paragraph",NA,"",NA,NA
746,"paragraph",NA,"13:04-13:08",NA,NA
747,"paragraph",NA,"We are deeply concerned that the current government,",NA,NA
748,"paragraph",NA,"",NA,NA
749,"paragraph",NA,"",NA,NA
750,"paragraph",NA,"13:09-13:12",NA,NA
751,"paragraph",NA,"acting as the Crown, one treaty partner,",NA,NA
752,"paragraph",NA,"",NA,NA
753,"paragraph",NA,"",NA,NA
754,"paragraph",NA,"13:13-13:16",NA,NA
755,"paragraph",NA,"has developed and proceeded with this legislation",NA,NA
756,"paragraph",NA,"",NA,NA
757,"paragraph",NA,"",NA,NA
758,"paragraph",NA,"13:16-13:20",NA,NA
759,"paragraph",NA,"without the agreement and involvement of the other treaty partner.",NA,NA
760,"paragraph",NA,"",NA,NA
761,"paragraph",NA,"",NA,NA
762,"paragraph",NA,"13:22-13:26",NA,NA
763,"paragraph",NA,"Given the history of breaches of Te Tiriti by the Crown,",NA,NA
764,"paragraph",NA,"",NA,NA
765,"paragraph",NA,"",NA,NA
766,"paragraph",NA,"13:27-13:31",NA,NA
767,"paragraph",NA,"we consider that extreme care should be taken to engage meaningfully",NA,NA
768,"paragraph",NA,"",NA,NA
769,"paragraph",NA,"",NA,NA
770,"paragraph",NA,"13:32-13:46",NA,NA
771,"paragraph",NA,"and in good faith with Māori as treaty partner in regard to anything that has the potential to limit and change their Indigenous rights under the established meaning of te tiriti.",NA,NA
772,"paragraph",NA,"",NA,NA
773,"paragraph",NA,"",NA,NA
774,"paragraph",NA,"13:47-14:08",NA,NA
775,"paragraph",NA,"And hearing from submitters today, it was distressing to hear that some of those kapu and iwi who have gone through the settlement process and received apologies from the Crown for accepted breaches are now questioning the integrity of the apologies made by the Crown.",NA,NA
776,"paragraph",NA,"",NA,NA
777,"paragraph",NA,"",NA,NA
778,"paragraph",NA,"14:09-14:24",NA,NA
779,"paragraph",NA,"The fact that consultation involvement with Māori as a treaty partner is deeply disappointing,",NA,NA
780,"paragraph",NA,"",NA,NA
781,"paragraph",NA,"",NA,NA
782,"paragraph",NA,"14:24-14:32",NA,NA
783,"paragraph",NA,"and it means that the Crown is acting as if Te Tiriti doesn't exist, and there isn't a treaty partner.",NA,NA
784,"paragraph",NA,"",NA,NA
785,"paragraph",NA,"",NA,NA
786,"paragraph",NA,"14:34-14:38",NA,NA
787,"paragraph",NA,"We note that the Waitangi Tribunal says of the Bill",NA,NA
788,"paragraph",NA,"",NA,NA
789,"paragraph",NA,"",NA,NA
790,"paragraph",NA,"14:38-14:44",NA,NA
791,"paragraph",NA,"that it would reduce the constitutional status of the Treaty of Te Tiriti,",NA,NA
792,"paragraph",NA,"",NA,NA
793,"paragraph",NA,"",NA,NA
794,"paragraph",NA,"14:44-14:49",NA,NA
795,"paragraph",NA,"remove its effect in law as currently recognised in Treaty clauses,",NA,NA
796,"paragraph",NA,"",NA,NA
797,"paragraph",NA,"",NA,NA
798,"paragraph",NA,"14:50-14:53",NA,NA
799,"paragraph",NA,"limit Māori rights and Crown obligations,",NA,NA
800,"paragraph",NA,"",NA,NA
801,"paragraph",NA,"",NA,NA
802,"paragraph",NA,"14:54-14:55",NA,NA
803,"paragraph",NA,"hinder Māori access to justice,",NA,NA
804,"paragraph",NA,"",NA,NA
805,"paragraph",NA,"",NA,NA
806,"paragraph",NA,"14:56-14:59",NA,NA
807,"paragraph",NA,"impact Treaty settlements and undermine social cohesion.",NA,NA
808,"paragraph",NA,"",NA,NA
809,"paragraph",NA,"",NA,NA
810,"paragraph",NA,"15:02-15:17",NA,NA
811,"paragraph",NA,"A select committee process and a referendum as the means for Māori as a treaty partner to engage with the Bill does not recognise and respect their status as a treaty partner.",NA,NA
812,"paragraph",NA,"",NA,NA
813,"paragraph",NA,"",NA,NA
814,"paragraph",NA,"15:18-15:36",NA,NA
815,"paragraph",NA,"We consider that the government acting as our representative, as the Crown, has not acted in good faith in relation to Māori as the Treaty Partners of the Crown, and therefore the bill should definitely not proceed.",NA,NA
816,"paragraph",NA,"",NA,NA
817,"paragraph",NA,"",NA,NA
818,"paragraph",NA,"15:37-15:40",NA,NA
819,"paragraph",NA,"We had hoped that it would not proceed to this stage.",NA,NA
820,"paragraph",NA,"",NA,NA
821,"paragraph",NA,"",NA,NA
822,"paragraph",NA,"15:41-15:49",NA,NA
823,"paragraph",NA,"As the CAB, we have a vision and work for a decent, fair and just society.",NA,NA
824,"paragraph",NA,"",NA,NA
825,"paragraph",NA,"",NA,NA
826,"paragraph",NA,"15:50-15:54",NA,NA
827,"paragraph",NA,"And an honourable treaty relationship is fundamental to this.",NA,NA
828,"paragraph",NA,"",NA,NA
829,"paragraph",NA,"",NA,NA
830,"paragraph",NA,"15:57-16:04",NA,NA
831,"paragraph",NA,"So that is the key thing that I would like to emphasise in the submission today.",NA,NA
832,"paragraph",NA,"",NA,NA
833,"paragraph",NA,"",NA,NA
834,"paragraph",NA,"16:05-16:22",NA,NA
835,"paragraph",NA,"And also to say that as a universal service that has that acknowledgement and commitment to te riti, it doesn't take away from our service being available and accessible to everyone.",NA,NA
836,"paragraph",NA,"",NA,NA
837,"paragraph",NA,"",NA,NA
838,"paragraph",NA,"16:22-16:23",NA,NA
839,"paragraph",NA,"We're a universal service.",NA,NA
840,"paragraph",NA,"",NA,NA
841,"paragraph",NA,"",NA,NA
842,"paragraph",NA,"16:25-16:25",NA,NA
843,"paragraph",NA,"Kia ora.",NA,NA
844,"paragraph",NA,"",NA,NA
845,"paragraph",NA,"",NA,NA
846,"paragraph",NA,"16:26-16:28",NA,NA
847,"paragraph",NA,"I'd like to open up to questions.",NA,NA
848,"paragraph",NA,"",NA,NA
849,"paragraph",NA,"",NA,NA
850,"paragraph",NA,"16:28-16:29",NA,NA
851,"paragraph",NA,"Kia ora, Kerry.",NA,NA
852,"paragraph",NA,"",NA,NA
853,"paragraph",NA,"",NA,NA
854,"paragraph",NA,"16:29-16:29",NA,NA
855,"paragraph",NA,"Thank you.",NA,NA
856,"paragraph",NA,"",NA,NA
857,"paragraph",NA,"",NA,NA
858,"paragraph",NA,"16:30-16:31",NA,NA
859,"paragraph",NA,"We've got time for questions.",NA,NA
860,"paragraph",NA,"",NA,NA
861,"paragraph",NA,"",NA,NA
862,"paragraph",NA,"16:31-16:32",NA,NA
863,"paragraph",NA,"The first one's from Steve Abel.",NA,NA
864,"paragraph",NA,"",NA,NA
865,"paragraph",NA,"",NA,NA
866,"paragraph",NA,"16:33-16:33",NA,NA
867,"paragraph",NA,"Kia ora.",NA,NA
868,"paragraph",NA,"",NA,NA
869,"paragraph",NA,"",NA,NA
870,"paragraph",NA,"16:33-16:35",NA,NA
871,"paragraph",NA,"Thank you very much for your very strong submission.",NA,NA
872,"paragraph",NA,"",NA,NA
873,"paragraph",NA,"",NA,NA
874,"paragraph",NA,"16:36-16:42",NA,NA
875,"paragraph",NA,"I wonder if you can please expand on the point you make in your near final paragraph,",NA,NA
876,"paragraph",NA,"",NA,NA
877,"paragraph",NA,"",NA,NA
878,"paragraph",NA,"16:43-16:46",NA,NA
879,"paragraph",NA,"that in your Citizens Advice Bureau analysis,",NA,NA
880,"paragraph",NA,"",NA,NA
881,"paragraph",NA,"",NA,NA
882,"paragraph",NA,"16:46-16:51",NA,NA
883,"paragraph",NA,"Māori face significant barriers to access to justice in relation to knowing and acting on their rights.",NA,NA
884,"paragraph",NA,"",NA,NA
885,"paragraph",NA,"",NA,NA
886,"paragraph",NA,"16:52-16:56",NA,NA
887,"paragraph",NA,"And these issues exist in the context where an experience of inequity for Māori today",NA,NA
888,"paragraph",NA,"",NA,NA
889,"paragraph",NA,"",NA,NA
890,"paragraph",NA,"16:57-17:00",NA,NA
891,"paragraph",NA,"is grounded in the ongoing impacts of colonisation, structural racism,",NA,NA
892,"paragraph",NA,"",NA,NA
893,"paragraph",NA,"",NA,NA
894,"paragraph",NA,"17:01-17:05",NA,NA
895,"paragraph",NA,"and the Crown failing to uphold the rights promised to Māori under Te Tiriti.",NA,NA
896,"paragraph",NA,"",NA,NA
897,"paragraph",NA,"",NA,NA
898,"paragraph",NA,"17:05-17:08",NA,NA
899,"paragraph",NA,"How do you then respond to the author of this legislation,",NA,NA
900,"paragraph",NA,"",NA,NA
901,"paragraph",NA,"",NA,NA
902,"paragraph",NA,"17:09-17:14",NA,NA
903,"paragraph",NA,"which says it's correcting a privilege to one group at the expense of another,",NA,NA
904,"paragraph",NA,"",NA,NA
905,"paragraph",NA,"",NA,NA
906,"paragraph",NA,"17:14-17:20",NA,NA
907,"paragraph",NA,"and that group that currently has privilege in the view of the author is tangata whenua Māori?",NA,NA
908,"paragraph",NA,"",NA,NA
909,"paragraph",NA,"",NA,NA
910,"paragraph",NA,"17:22-17:27",NA,NA
911,"paragraph",NA,"I say that that's misguided, and it's also ignoring the evidence",NA,NA
912,"paragraph",NA,"",NA,NA
913,"paragraph",NA,"",NA,NA
914,"paragraph",NA,"17:27-17:37",NA,NA
915,"paragraph",NA,"that Māori are adversely affected in most of the areas of social experience.",NA,NA
916,"paragraph",NA,"",NA,NA
917,"paragraph",NA,"",NA,NA
918,"paragraph",NA,"17:38-17:42",NA,NA
919,"paragraph",NA,"We see Māori overrepresented, for instance,",NA,NA
920,"paragraph",NA,"",NA,NA
921,"paragraph",NA,"",NA,NA
922,"paragraph",NA,"17:42-17:48",NA,NA
923,"paragraph",NA,"and we did an analysis of our client inquiries from Māori,",NA,NA
924,"paragraph",NA,"",NA,NA
925,"paragraph",NA,"",NA,NA
926,"paragraph",NA,"17:49-17:55",NA,NA
927,"paragraph",NA,"overrepresented in people coming to us because they couldn't put food on the table",NA,NA
928,"paragraph",NA,"",NA,NA
929,"paragraph",NA,"",NA,NA
930,"paragraph",NA,"17:55-18:00",NA,NA
931,"paragraph",NA,"and needed to access food banks, emergency accommodation,",NA,NA
932,"paragraph",NA,"",NA,NA
933,"paragraph",NA,"",NA,NA
934,"paragraph",NA,"18:00-18:06",NA,NA
935,"paragraph",NA,"and also in digital exclusion, which is fundamental often,",NA,NA
936,"paragraph",NA,"",NA,NA
937,"paragraph",NA,"",NA,NA
938,"paragraph",NA,"18:06-18:10",NA,NA
939,"paragraph",NA,"people being able to access government services",NA,NA
940,"paragraph",NA,"",NA,NA
941,"paragraph",NA,"",NA,NA
942,"paragraph",NA,"18:11-18:14",NA,NA
943,"paragraph",NA,"is fundamental often to them being able to access their rights.",NA,NA
944,"paragraph",NA,"",NA,NA
945,"paragraph",NA,"",NA,NA
946,"paragraph",NA,"18:14-18:21",NA,NA
947,"paragraph",NA,"And a number of Māori, they are overrepresented",NA,NA
948,"paragraph",NA,"",NA,NA
949,"paragraph",NA,"",NA,NA
950,"paragraph",NA,"18:22-18:26",NA,NA
951,"paragraph",NA,"in those people who, for various reasons,",NA,NA
952,"paragraph",NA,"",NA,NA
953,"paragraph",NA,"",NA,NA
954,"paragraph",NA,"18:27-18:30",NA,NA
955,"paragraph",NA,"cannot operate online or find it difficult.",NA,NA
956,"paragraph",NA,"",NA,NA
957,"paragraph",NA,"",NA,NA
958,"paragraph",NA,"18:33-18:37",NA,NA
959,"paragraph",NA,"So would you say that that assertion of that privilege",NA,NA
960,"paragraph",NA,"",NA,NA
961,"paragraph",NA,"",NA,NA
962,"paragraph",NA,"18:37-18:40",NA,NA
963,"paragraph",NA,"is really a highly outrageous one,",NA,NA
964,"paragraph",NA,"",NA,NA
965,"paragraph",NA,"",NA,NA
966,"paragraph",NA,"18:40-18:44",NA,NA
967,"paragraph",NA,"and that, in fact, for us to achieve equality in this country,",NA,NA
968,"paragraph",NA,"",NA,NA
969,"paragraph",NA,"",NA,NA
970,"paragraph",NA,"18:45-18:48",NA,NA
971,"paragraph",NA,"it needs to be done through better enabling that expression",NA,NA
972,"paragraph",NA,"",NA,NA
973,"paragraph",NA,"",NA,NA
974,"paragraph",NA,"18:48-18:49",NA,NA
975,"paragraph",NA,"of Maori self-determination?",NA,NA
976,"paragraph",NA,"",NA,NA
977,"paragraph",NA,"",NA,NA
978,"paragraph",NA,"18:51-18:53",NA,NA
979,"paragraph",NA,"I would say that there needs to be an acknowledgement",NA,NA
980,"paragraph",NA,"",NA,NA
981,"paragraph",NA,"",NA,NA
982,"paragraph",NA,"18:54-19:03",NA,NA
983,"paragraph",NA,"that there has been harm to Māori from breaches of Te Tiriti to date.",NA,NA
984,"paragraph",NA,"",NA,NA
985,"paragraph",NA,"",NA,NA
986,"paragraph",NA,"19:04-19:08",NA,NA
